Table Names;Generations;Distance_abs_avg_mean;Distance_abs_avg_median;Distance_abs_avg_std;Distance_abs_avg_iqr;Distance_abs_best_mean;Distance_abs_best_median;Distance_abs_best_std;Distance_abs_best_iqr;Distance_rel_avg_mean;Distance_rel_avg_median;Distance_rel_avg_std;Distance_rel_avg_iqr;Distance_rel_best_mean;Distance_rel_best_median;Distance_rel_best_std;Distance_rel_best_iqr;Plausibility_avg_mean;Plausibility_avg_median;Plausibility_avg_std;Plausibility_avg_iqr;Plausibility_best_mean;Plausibility_best_median;Plausibility_best_std;Plausibility_best_iqr;Correlation_avg_abs;Correlation_best_absolute;Frequency;Frequency_average;gen_count;Intersections;Intersections_average
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;56;0,908192991;0,904442479;0,021102763;0,026399639;0,892753329;0,882352941;0,027334204;0,010921913;0,415404040;0,416666667;0,218518259;0,303030303;0,233333333;0;0,306312194;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;57;0,897894817;0,894281046;0,023037019;0,032399934;0,856418285;0,858552632;0,048907125;0,064726209;0,474263039;0,510204082;0,149395051;0,186507937;0,216666667;0;0,283823106;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;58;0,907543573;0,911764706;0,023466351;0,027777778;0,935729847;0,941176471;0,017598578;0;0,521164021;0,571428571;0,134262517;0,083333333;0,665343915;0,666666667;0,044719951;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;59;0,899904459;0,904248366;0,023689398;0,022875817;0,896387073;0,888888889;0,050970601;0,066176471;0,425661376;0,466666667;0,103137967;0,166666667;0,374603175;0,571428571;0,360020156;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;60;0,898440259;0,892318541;0,015906975;0,018817939;0,855491056;0,858552632;0,035154275;0,040247678;0,428079365;0,464285714;0,126019316;0,151111111;0,057142857;0;0,180701581;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;61;0,903116997;0,898692810;0,029098383;0,043343653;0,898864809;0,894736842;0,045580284;0,058823529;0,480599647;0,5;0,159342129;0,277777778;0,351851852;0,5;0,337931252;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;62;0,907975208;0,916150671;0,032586635;0,036015795;0,871435329;0,882352941;0,052385585;0,036925955;0,478798186;0,5;0,165439804;0,276417234;0,190476190;0;0,307789197;0,428571429;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;63;0,907985773;0,911764706;0,029682106;0,047476227;0,885436017;0,882352941;0,043160366;0,076141641;0,473928571;0,445238095;0,155302728;0,300297619;0,28;0,2;0,310793489;0,600000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;64;0,904868357;0,901702786;0,016558755;0,017020697;0,877651645;0,882352941;0,057844175;0,099071207;0,429320988;0,476190476;0,193750629;0,166666667;0,277777778;0;0,333333333;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;65;0,897966594;0,888888889;0,015549131;0,026143791;0,915758896;0,941176471;0,030207897;0,058823529;0,268518519;0,333333333;0,268598328;0,5;0,425925926;0,666666667;0,323941772;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;66;0,901006206;0,901348039;0,014065163;0,013562951;0,854891641;0,8625;0,033722677;0,038409443;0,474571429;0,448015873;0,094156908;0,159722222;0,133333333;0;0,219426863;0,25;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;67;0,896272298;0,901552288;0,019947368;0,027759349;0,866002752;0,875;0,021627318;0,038273994;0,357182540;0,350595238;0,176481247;0,186706349;0,1;0;0,210818511;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;68;0,890403552;0,881449948;0,029854987;0,044945390;0,841056072;0,837719298;0,057452487;0,092879257;0,427460317;0,446428571;0,208900655;0,352976190;0,223809524;0;0,302879437;0,511904762;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;69;0,902095459;0,899297386;0,026930213;0,027886710;0,873491572;0,882352941;0,048510697;0,032352941;0,375515873;0,366666667;0,201686054;0,102678571;0,133333333;0;0,281091348;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;70;0,907810185;0,903423203;0,018243028;0,024887663;0,882336601;0,882352941;0,025150952;0,010416667;0,372936508;0,412698413;0,240528193;0,327976190;0,166666667;0;0,272165527;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;71;0,914299679;0,906862745;0,022412296;0,039757482;0,878087375;0,882352941;0,052560070;0,084365325;0,492230159;0,488888889;0,160870858;0,252738095;0,2;0;0,322030594;0,500000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;72;0,895954060;0,893722255;0,020464146;0,024737702;0,836917785;0,842105263;0,048330417;0,082352941;0,399126984;0,422222222;0,139233485;0,15625;0,05;0;0,158113883;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;73;0,855639234;0,882352941;0,069656315;0,083244877;0,853148667;0,882352941;0,095829867;0,163398693;0,415948602;0,452380952;0,145028789;0,166666667;0,444444444;0,5;0,276385399;0,333333333;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;74;0,903253522;0,904895511;0,024378659;0,028537694;0,861698486;0,8625;0,041718841;0,040247678;0,445603741;0,377678571;0,137990896;0,204081633;0,133333333;0;0,281091348;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;75;0,895752220;0,898841159;0,028791552;0,031394049;0,853723279;0,875;0,050405485;0,079971989;0,414325397;0,390476190;0,197495805;0,215277778;0,166666667;0;0,272165527;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;76;0,900742875;0,900326797;0,028942742;0,020019207;0,861558308;0,842105263;0,051261301;0,040247678;0,488095238;0,480952381;0,163863305;0,277380952;0,267195767;0;0,320717418;0,571428571;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;77;0,897829664;0,891268203;0,028495445;0,038850189;0,867800138;0,882352941;0,043011927;0,043175955;0,473650794;0,511111111;0,183316650;0,228174603;0,306666667;0,366666667;0,282755402;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;78;0,906945241;0,915032680;0,034785510;0,052545580;0,890723541;0,888888889;0,058982050;0,102339181;0,439947090;0,389285714;0,187801261;0,333333333;0,296296296;0;0,351364184;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;79;0,906581527;0,903267974;0,019612701;0,030985552;0,882731338;0,882352941;0,027763536;0,006535948;0,485555556;0,540476190;0,210149778;0,135119048;0,340476190;0,5;0,299291597;0,553571429;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;80;0,899326124;0,894199346;0,019215894;0,021813367;0,879749742;0,878676471;0,027201088;0,007352941;0,354960317;0,388888889;0,257404230;0,427083333;0,190476190;0;0,307789197;0,428571429;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;81;0,907993851;0,907840271;0,026150094;0,013131916;0,884885621;0,882352941;0,036211750;0,012050654;0,432301587;0,438888889;0,200300735;0,197420635;0,223333333;0;0,298163101;0,475;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;82;0,912225416;0,913246965;0,026201118;0,043085655;0,885659615;0,882352941;0,043995522;0,076141641;0,504984127;0,539682540;0,175030873;0,284920635;0,307142857;0,25;0,327701863;0,642857143;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;83;0,894000827;0,893164775;0,029046347;0,027074119;0,852673719;0,842105263;0,045309831;0,052341331;0,416814059;0,373809524;0,160153661;0,274574830;0,166666667;0;0,272165527;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;84;0,911585971;0,907679739;0,021429394;0,027611871;0,885762814;0,882352941;0,034906929;0,012050654;0,429484127;0,418253968;0,227430621;0,350694444;0,25;0;0,326315003;0,625000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;85;0,921766562;0,913398693;0,017818393;0,029411765;0,912957776;0,941176471;0,035876485;0,058823529;0,500757576;0,515151515;0,145661548;0,333333333;0,370370370;0,666666667;0,351364184;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;86;0,912967816;0,917481510;0,021088395;0,017701525;0,872058332;0,888888889;0,037987723;0,044809942;0,5475;0,580555556;0,090669765;0,159027778;0,313809524;0,45;0,278130841;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;87;0,920307862;0,923747277;0,032734701;0,023219814;0,907216298;0,941176471;0,068555753;0,055555556;0,590917108;0,619047619;0,109768756;0,083333333;0,5;0,666666667;0,288675135;0,166666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;88;0,903381507;0,905040635;0,023320405;0,030108359;0,869345545;0,878676471;0,040946452;0,043175955;0,482619048;0,5;0,187570596;0,266666667;0,297619048;0,25;0,317311473;0,571428571;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;89;0,900382554;0,901416122;0,019600427;0,026123366;0,872751118;0,882352941;0,020474149;0,026102941;0,426666667;0,497023810;0,258381234;0,295138889;0,273809524;0,25;0,292737748;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;90;0,896751878;0,892554610;0,032821975;0,026990347;0,866879945;0,8625;0,048849787;0,038409443;0,421468254;0,407738095;0,181535121;0,216071429;0,173333333;0;0,288375612;0,3;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;91;0,896146735;0,896514161;0,016025018;0,022698802;0,865479876;0,882352941;0,026633382;0,045149639;0,376468254;0,419047619;0,170639437;0,170138889;0,1;0;0,210818511;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;92;0,906100791;0,908496732;0,021046767;0,025120399;0,871319229;0,878676471;0,040018466;0,036925955;0,485357143;0,508333333;0,146811626;0,207638889;0,263809524;0,166666667;0,296381129;0,528571429;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;93;0,904045346;0,905056760;0,031217967;0,031505234;0,873468352;0,882352941;0,051309675;0,038559942;0,443055556;0,430555556;0,171450131;0,243750000;0,206666667;0;0,285363100;0,383333333;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;94;0,913939736;0,912581699;0,014024396;0,014871431;0,875256278;0,878676471;0,030142148;0,026102941;0,451793651;0,444444444;0,151874453;0,230158730;0,166666667;0;0,272165527;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;95;0,915105301;0,915032680;0,023908628;0,052287582;0,923747277;0,941176471;0,027873729;0,052287582;0,587037037;0,583333333;0,079833933;0,166666667;0,579629630;0,666666667;0,238888889;0,166666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;96;0,905325610;0,908224401;0,030730470;0,043761108;0,875167699;0,882352941;0,047845480;0,036925955;0,427182540;0,416666667;0,225077808;0,283234127;0,240476190;0;0,313958865;0,553571429;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;97;0,911698486;0,909528724;0,018526741;0,017942323;0,876522188;0,882352941;0,031475325;0,030185759;0,497556689;0,497505669;0,146534133;0,188194444;0,246666667;0,2;0,269979423;0,475;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;98;0,898145056;0,909528724;0,030616823;0,051240898;0,863427564;0,866071429;0,042385672;0,046826625;0,497965368;0,490079365;0,172078185;0,220833333;0,296060606;0,2;0,325114627;0,625000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;99;0,907371144;0,902799278;0,021962780;0,027390781;0,882097523;0,882352941;0,035371509;0,026102941;0,439563492;0,418650794;0,149298263;0,174305556;0,173333333;0;0,288375612;0,3;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;100;0,902275542;0,905504673;0,016178914;0,022479145;0,871873925;0,878676471;0,018647656;0,007352941;0,354523810;0,350000000;0,204622421;0,232142857;0,1;0;0,210818511;0;;;;;;;;;;;;;;;
